,ecli,appno,respondent,languageisocode,representedby,violation,docname,separateopinion,judgementdate,scl,publishedby,doctypebranch,applicability,conclusion,importance,externalsources,rulesofcourt,referencedate,extractedappno,itemid,article,issue,nonviolation,originatingbody,doctype,rank,year,importance_inverted,doctypebranch_inverted,degree_centrality,in_degree_centrality,out_degree_centrality,relative_in_degree_centrality,core_number,betweenness_centrality,closeness_centrality,harmonic_centrality,current_flow_betweenness,current_flow_closeness,eigenvector_centrality,pagerank,hits_hub,hits_authority,hits_combined,trophic_level,disruption,composite_ranking_importance_weight_composite_ranking,composite_ranking_importance_threshold_composite_ranking,composite_ranking_doctypebranch_weight_composite_ranking,composite_ranking_doctypebranch_threshold_composite_ranking,correlation_degree_centrality_importance,correlation_degree_centrality_doctypebranch,correlation_in_degree_centrality_importance,correlation_in_degree_centrality_doctypebranch,correlation_out_degree_centrality_importance,correlation_out_degree_centrality_doctypebranch,correlation_betweenness_centrality_importance,correlation_betweenness_centrality_doctypebranch,correlation_closeness_centrality_importance,correlation_closeness_centrality_doctypebranch,correlation_core_number_importance,correlation_core_number_doctypebranch,correlation_relative_in_degree_centrality_importance,correlation_relative_in_degree_centrality_doctypebranch,correlation_eigenvector_centrality_importance,correlation_eigenvector_centrality_doctypebranch,correlation_pagerank_importance,correlation_pagerank_doctypebranch,correlation_hits_hub_importance,correlation_hits_hub_doctypebranch,correlation_hits_authority_importance,correlation_hits_authority_doctypebranch,correlation_harmonic_centrality_importance,correlation_harmonic_centrality_doctypebranch,correlation_disruption_importance,correlation_disruption_doctypebranch,correlation_composite_ranking_importance_weight_composite_ranking_importance,correlation_composite_ranking_importance_weight_composite_ranking_doctypebranch,correlation_composite_ranking_importance_threshold_composite_ranking_importance,correlation_composite_ranking_importance_threshold_composite_ranking_doctypebranch,correlation_composite_ranking_doctypebranch_weight_composite_ranking_importance,correlation_composite_ranking_doctypebranch_weight_composite_ranking_doctypebranch,correlation_composite_ranking_doctypebranch_threshold_composite_ranking_importance,correlation_composite_ranking_doctypebranch_threshold_composite_ranking_doctypebranch
20,ECLI:CE:ECHR:2001:0426JUD004816799,48167/99,FRA,ENG,,,CASE OF HABABOU v. FRANCE,False,26/04/2001 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,,001-59443,6;6-1;37;37-1;38;38-1-b;39,,,7,HEJUD,4.785272,2001,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,1.8434176343214816e-17,1.8434176343214816e-17,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
21,ECLI:CE:ECHR:2023:0302JUD005561717,55617/17,SVK,ENG,PLESSER W. ; KUSTOR T. ,,"CASE OF BTS HOLDING, A.S. v. SLOVAKIA",False,02/03/2023 00:00:00,,,2,,Struck out of the list (Article 37-1 - Striking out applications;Article 37-1-c - Continued examination not justified),3,,,,55617/17,001-223257,39;37;37-1;37-1-c;41,,,4,HEJUD,4.7850375,2023,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,-0.0,-0.0,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
22,ECLI:CE:ECHR:2000:0229JUD004359798,43597/98,GRC,ENG,,,CASE OF DIONYSSIOS PETROTOS v. GREECE,False,29/02/2000 00:00:00,,,2,,Struck out of the list,3,,,,,001-58501,6;6-1;37;37-1;38;39,,,5,HEJUD,4.785272,2000,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,-0.0,-0.0,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
23,ECLI:CE:ECHR:2006:0713JUD004099698,40996/98,TUR,ENG,"AKIF EROL M., lawyer, Istanbul",,CASE OF OKATAN v. TURKEY,False,13/07/2006 00:00:00,,,2,,Struck out of the list (finding of a friendly settlement),3,,,,,001-76347,3;5;5-3;37;37-1;37-1-b;39,,,6,HEJUD,4.7850375,2006,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,-0.0,-0.0,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
24,ECLI:CE:ECHR:2002:0226JUD002493294,24932/94,TUR,ENG,,,CASE OF KAPLAN v. TURKEY,False,26/02/2002 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,,001-60167,5;5-3;37;37-1;38;38-1-b;39,,,5,HEJUD,4.785272,2002,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,-0.0,-0.0,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
25,ECLI:CE:ECHR:2002:1017JUD003323496,33234/96,TUR,ENG,,,CASE OF N.Ö. v. TURKEY,False,17/10/2002 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,33234/96,001-60689,2;2-1;3;37;37-1;38;38-1-b;39,,,4,HEJUD,4.7850375,2002,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,-0.0,-0.0,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
26,ECLI:CE:ECHR:2002:0716JUD002928995,29289/95,TUR,ENG,,,CASE OF AYDIN v. TURKEY,False,16/07/2002 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,,001-60618,3;37;37-1;38;38-1-b;39,,,5,HEJUD,4.7850375,2002,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,-0.0,-0.0,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
27,ECLI:CE:ECHR:2002:0409JUD004479198,44791/98,FRA,ENG,,,CASE OF MARCEL v. FRANCE,False,09/04/2002 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,,001-60412,6;6-1;37;37-1;39,,,5,HEJUD,4.785272,2002,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,-0.0,-0.0,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
28,ECLI:CE:ECHR:2003:1204JUD004256098,42560/98,TUR,ENG,,,CASE OF KULTER v. TURKEY,False,04/12/2003 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,,001-61511,5;5-3;6;6-1;37;37-1;38;38-1-b;39,,,6,HEJUD,4.7850375,2003,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,-9.217088171607408e-18,-9.217088171607408e-18,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
29,ECLI:CE:ECHR:2004:0624JUD007044601,70446/01,HRV,ENG,,,CASE OF JORGIC v. CROATIA,False,24/06/2004 00:00:00,,,2,,struck out of the list (friendly settlement),3,,,,70446/01,001-61844,6;6-1;37;37-1;39,"<div class=""ExternalClassDBA20C68567A4A5BBA5754EA85282140"">Civil Obligations (Amendments) Act 1999 (Official Gazette no. 112/1999)</div>",,4,HEJUD,4.785272,2004,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,-0.0,-0.0,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
30,ECLI:CE:ECHR:2001:0301JUD002770095,27700/95,TUR,ENG,,,CASE OF GELGEC AND OZDEMIR v. TURKEY,False,01/03/2001 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,,001-59266,3;37;37-1;38;38-1-b;39,,,5,HEJUD,4.785272,2001,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,-2.304272042901852e-18,-2.304272042901852e-18,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
31,ECLI:CE:ECHR:2003:0227JUD005499900,54999/00,DEU,ENG,,,CASE OF AXEN AND OTHERS v. GERMANY,False,27/02/2003 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,,001-60962,6;6-1;37;37-1;39,,,6,HEJUD,4.7850375,2003,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,9.217088171607408e-18,9.217088171607408e-18,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
32,ECLI:CE:ECHR:2003:0624JUD002986396,29863/96,TUR,ENG,,,CASE OF BARUT v. TURKEY,False,24/06/2003 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,,001-61160,5;5-3;5-4;37;37-1;38;38-1-b;39,,,7,HEJUD,4.7850375,2003,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,-0.0,-0.0,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
33,ECLI:CE:ECHR:1999:1019JUD004250098,42500/98,ITA,ENG,,,CASE OF EMMOLO v. ITALY,False,19/10/1999 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,,001-58324,6;6-1;37;37-1;38;38-1-b;39,,,5,HEJUD,4.7850375,1999,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,-0.0,-0.0,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
34,ECLI:CE:ECHR:2000:0622JUD004303098,43030/98,ITA,ENG,,,CASE OF DI LIBERO v. ITALY,False,22/06/2000 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,,001-58679,6;6-1;37;37-1;38;38-1-b;39,,,5,HEJUD,4.785272,2000,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,-0.0,-0.0,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
35,ECLI:CE:ECHR:2000:0622JUD004299798,42997/98,ITA,ENG,,,CASE OF SQUILLACE v. ITALY,False,22/06/2000 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,,001-58646,6;6-1;37;37-1;38;38-1-b;39,,,5,HEJUD,4.785272,2000,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,1.8434176343214816e-17,1.8434176343214816e-17,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
36,ECLI:CE:ECHR:2001:0710JUD002494694,24946/94,TUR,ENG,,,CASE OF BOG v. TURKEY,False,10/07/2001 00:00:00,"Aksoy v. Turkey judgment of 18 December 1996, Reports of Judgments and Decisions 1996-VI;Salman v. Turkey [GC], no. 21986/93, ECHR 2000-VII;Dikme v. Turkey, no. 20869/92, ECHR 2000-VIII",,2,,Struck out of the list (friendly settlement),3,,,,,001-59575,3;5;5-3;13;37;37-1;38;38-1-b;39,,,4,HEJUD,4.785272,2001,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,-9.217088171607408e-18,-9.217088171607408e-18,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
37,ECLI:CE:ECHR:1999:1005JUD004029398,40293/98;40295/98,ITA,ENG,,,CASE OF LA BROCCA AND OTHERS v. ITALY,False,05/10/1999 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,67;68,,40293/98;40295/98,001-58312,6;6-1;37;37-1;38;38-1-b;39,,,5,HEJUD,4.7850375,1999,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,-0.0,-0.0,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
38,ECLI:CE:ECHR:2004:0615JUD004863099,48630/99,SWE,ENG,,,CASE OF ROMLIN v. SWEDEN,False,15/06/2004 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,48630/99,001-61817,6;6-1;37;37-1;39,,,7,HEJUD,4.785272,2004,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,-4.608544085803704e-18,-4.608544085803704e-18,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
39,ECLI:CE:ECHR:2000:1116JUD002498994,24989/94,DNK,ENG,,,CASE OF PETERSEN v. DENMARK,False,16/11/2000 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,24989/94,001-58988,6;6-1;37;37-1;39,,,5,HEJUD,4.7850375,2000,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,-0.0,-0.0,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
40,ECLI:CE:ECHR:2003:0923JUD003187996,31879/96,TUR,ENG,,,CASE OF DEGIRMENCI AND OTHERS v. TURKEY,False,23/09/2003 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,31879/96,001-61293,6;6-1;6-3-b;37;37-1;38;38-1-b;39,,,5,HEJUD,4.7850375,2003,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,-0.0,-0.0,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
41,ECLI:CE:ECHR:2005:1027JUD006110400,61104/00,FRA,ENG,LYON-CAEN A.,,CASE OF QUILLEVERE v. FRANCE,False,27/10/2005 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,,001-70819,37;37-1;37-1-c;39,,,4,HEJUD,4.7850375,2005,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0008478181665447875,0.009267840592834432,-0.0,-0.0,-0.0,1.0,0.0,1000.0000000000999,1000.0,1000.0000000000999,1000.0,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,,,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.18940313287565216,0.4428725035738487,0.06356495261484688,0.11163640399122778,0.2691411699928681,0.3054054073379945,0.2691411699928681,0.3054054073379945,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888,0.38433657676097305,0.4361223100266888
